Z0,Z1,W0,W1,W2,W3,W4,v0,y
0.0,0.08305147553759873,-2.0954528194482895,-0.5118041328634226,-0.5388799730060749,-0.6380042322157056,-0.966450366214056,2,-9.959498004099485
0.0,0.17453692115996322,0.001427404171481815,0.45499273118473615,0.9070148604065125,0.7953851686484137,0.06552214713683002,1,14.267963255167619
1.0,0.2512939816670523,-1.470493673427411,0.7014843756023506,-0.6867141847465162,-2.198368347647943,-0.5974848582334968,1,-0.8591016069992055
0.0,0.9487776349691013,0.8951570134903204,0.8577845575995979,1.75429418854526,-1.0489465350008191,2.305129053080244,1,20.027472303204515
0.0,0.4239548722906179,-1.2339322470259835,0.01373861803521259,1.4052010026590904,-0.2253287186575143,1.5032590192315816,1,14.041171297670072
0.0,0.22460770522494777,-0.5990208252079133,1.2175893952187136,1.601117583077673,-0.4874496170232965,1.9364681545092,1,17.085149252967756
0.0,0.7133763261971893,-0.3347645309332194,1.579250845116098,2.045066371076163,-0.3999935546493822,0.5484003480624013,1,15.274880140564523
0.0,0.6754479370718637,-0.4488376503296214,2.0856049893723227,0.6908338596269082,-1.0602893855852726,1.17145174307508,1,12.530096779939306
1.0,0.0688632587315402,0.4227845970475198,-0.4135755131195391,0.12663578160015407,1.2081354421495119,1.1967994488084146,1,16.932806364260927
0.0,0.5614815649737851,-0.25038066195423697,-1.7498026846598345,0.5462455222061278,1.2121240310717367,0.806832535026617,1,14.602118712516862
0.0,0.07205398132364726,2.01013070725513,0.21111500911701342,1.0485833840705594,-1.8208863448726222,0.09003541762933065,2,2.6736323403151467
0.0,0.5634418751129859,-0.17463351920855152,0.28651469892728604,-1.3399055508865285,-1.0781578323538845,0.9965767796429262,1,7.0630937102124784
0.0,0.6441303588568175,-1.453022969100738,1.7250695828243225,0.8762483539572489,-1.9476864939781373,0.9389720159430025,1,7.94979742120154
0.0,0.8972801143079079,0.2308473719129066,2.155096913780686,1.1575445491052654,-0.12955766359892767,1.0584856460920302,1,16.8715541666074
1.0,0.5652650646999576,-0.3707927477623903,0.9771118225138271,1.7597962980467996,0.09857383908077622,2.511605900108413,1,20.66007011234237
0.0,0.2919072391008193,0.022945870930018496,-1.4452245603474116,-0.25429840620050215,0.563521258194287,1.2558255040235768,1,13.302299324459309
0.0,0.5389954401703193,-0.1489672708140472,1.4911898669337837,-0.5484389500887538,-2.2869150399862894,0.842918304607874,1,6.3898010841486155
0.0,0.8827637819343751,-0.9306387832588218,1.4623186025225692,-0.34000553151547946,-0.8081272560603489,0.19045454121288474,1,6.83299961147868
0.0,0.7971406969443781,-2.3912297381100265,-0.8303907231810994,0.30747913255993675,-0.46096081067184347,-1.5788503060068328,2,-10.176230512776716
0.0,0.6010424566902408,-0.6336642120218701,0.8561610940523455,0.6185831635180532,-1.3587183649734804,0.2779976648791358,1,8.165090745455258
0.0,0.9095569146729966,0.7845532388315776,0.07374930037868033,1.429484420377157,0.4206641026476915,-0.9242542669432026,1,13.303263394038677
0.0,0.721731904582737,0.24049801152260955,-0.596538655218706,-0.6708162586572046,-0.6357901274234781,0.4041329940460635,2,-1.70119474161591
1.0,0.5793027404429668,0.7623328432988093,0.3479264636133469,-1.0320040647044466,-1.5418965567322422,-0.1379025160497872,1,5.611787991786543
0.0,0.9219603501054661,-1.4288854503562083,1.796529505536314,-2.0247987977158255,-0.5800598425352754,2.2056490659408423,1,8.278405717551411
0.0,0.39030584308030747,-1.5109485883857647,0.4962475169919928,0.21261401530972462,0.1895526080790132,1.2691934834435232,1,11.479562872720068
1.0,0.7051393486521836,0.08753402536394378,0.01992945414134717,-0.42284889426546524,-0.644729922742899,1.4122791606047966,1,11.595877070886283
1.0,0.2981141807413986,-0.2747424756982142,0.4884519549931967,-0.34315999657644797,-1.5517741703912207,0.49374017185899266,1,6.721795477095766
1.0,0.053349324628299555,-0.5286554176266202,0.9863217986156744,0.8263664843627282,-1.2287354857707355,1.0549859114279567,1,11.28688411580082
0.0,0.9239291036009374,-0.6177439979111891,0.31449543234574184,0.7954871571341633,-0.5668500505340285,3.0448944180175608,1,17.584827209265114
0.0,0.310139371382094,0.6711204465490944,-0.12109435825400128,0.12080822743859125,-0.925491132914813,3.080382135884007,1,17.770467200229092
0.0,0.9709578774195096,1.5534106053422567,1.6471191498884334,0.5129784959298787,0.5008350510893123,1.2747983161347933,1,19.98287902954109
0.0,0.5686576584966352,0.4294199273187671,0.09188738671185015,0.7190970632760684,-1.284634923499234,-0.3472627165135618,1,8.607003456307172
0.0,0.7955929580430683,-1.4698653123814216,0.6876603418575769,-0.7759148273110495,-1.5927365260748312,1.0994050933446933,1,4.934082291277832
0.0,0.43031602916705736,0.8054745369790527,0.67463097302753,0.02420602182493445,-1.5189865159236233,1.176422818180672,1,11.796969909189462
0.0,0.02712606849345589,-1.2282340531005564,-0.29072586709817216,-0.035746714531041085,0.22083217381254672,1.9692073774101524,1,13.009402924848736
1.0,0.21527730289058566,-0.2151338930964211,1.5621506486007304,1.1106118048187392,-0.7579359680920787,0.04673415665997471,1,11.29127278719245
1.0,0.699599171912859,0.16388922085899005,1.6046353188348421,0.16889621561026116,-0.2828695193898723,0.18182685336638338,1,11.526051107558484
0.0,0.1380976895936602,0.8175820830023208,-0.19420112859105354,-1.2206216843187765,-1.8549552311537485,1.3058725204842019,2,-1.8524755159074384
0.0,0.9761597196968776,0.18939416822344432,2.0464260136761894,1.02421253298319,0.16608359154886854,0.5182860831847999,1,15.670434258579725
1.0,0.7278557729362657,-1.077017725450175,-0.0496471057503135,-0.07213394423389399,-0.7458224033666292,0.5500283680096145,1,7.3197028947772775
1.0,0.2257848207751253,-0.9528355439926479,0.5528784446806232,2.3242862661821047,-1.3952002256954832,0.4044041841270458,1,11.288581007885432
0.0,0.1448961919584678,0.7235572787957106,3.3062316156479525,-0.06152922507939232,-0.8685267181619849,1.6362559823161278,1,15.799888562554582
1.0,0.5290060077224895,1.4433533598196115,2.0301383446090178,1.9450196390205354,-2.050898009451481,2.4881650190334668,1,20.501795336175853
1.0,0.8670764399779176,0.2152900481166108,1.5277218585142827,0.15017712950826945,-0.6367131845243132,0.06409897910600815,1,10.42211582035515
0.0,0.5713411722598644,-1.062794851181682,1.2148360700164673,0.7172021610110715,-1.9129755128344228,1.1363467861490248,1,8.728194917578934
1.0,0.7569423173510053,-1.364831500693788,-0.11891520158513968,0.5493868833411624,0.5682207799670405,-0.04855895325515858,1,9.477476753363252
0.0,0.2922197757129982,0.5215682196122247,2.598873655441951,-0.1373150929363433,-0.06103378348242594,-0.13611442066558377,1,11.85510082591745
0.0,0.7041014862935941,1.2885719845527173,-1.2400100366063567,0.1403533531911411,-1.401324947726924,0.42827893225442504,2,0.16758228177789822
1.0,0.16298361620917767,0.4878273034333118,-0.39019622248075025,-0.2317062925776059,0.7723892303763777,0.5625882189201694,1,13.587122089201012
0.0,0.816999928307862,2.5307897480916486,1.764604225854122,-0.890896926125843,-1.2327369342789685,0.2821369489822128,1,12.323079029515299
0.0,0.9938476629772158,2.494023184580943,0.6260892764502815,0.24339149321275963,-0.3337094762028907,0.45104629070668256,1,16.58012263772693
1.0,0.6168296655312127,-0.7571470252624789,1.1027235299849454,0.25116271487132413,0.9881232427320057,0.5164672312057097,1,13.333583338834334
0.0,0.2752388834051386,0.02170078645578894,-0.522251788471416,-0.968307508278581,0.03782057577498443,1.3014596390364948,2,1.210665227025575
1.0,0.7047791495804124,0.24795560193121832,-1.8260610739080314,-1.301027862610639,-0.7037823553447726,-0.1948009652899526,2,-5.57356844613065
1.0,0.8206350240575985,0.441455637347728,0.7010841672864001,-0.8623310490002145,-0.7734718424238392,3.4801381420428648,1,17.075094646294204
1.0,0.5057635434669262,0.299113844225565,0.7969043755492322,1.5348919699663155,0.1561839502188036,1.730168604223763,1,19.50562506989766
0.0,0.16984906363946328,0.5583480413331883,0.1943715898262463,0.42227052075830485,-0.1568152573847998,-0.8842537954479937,1,9.44676986262546
1.0,0.3670150030802397,-0.6028230477343072,2.2249667754283164,-0.8111561330396607,-0.15378759411440335,1.1480003317066583,1,11.04982625264771
0.0,0.6220810232800279,-0.8771549496554898,0.6011625542136241,0.9062041916651292,0.5556358593086423,1.3696814780040865,1,15.501754364616882
1.0,0.891310135271355,0.5234830486274777,0.3222402680244623,1.5267849768015513,0.9116630977797833,-1.2738613981957962,1,13.28795822107866
0.0,0.019550499574322866,1.336891751502445,0.9108938884633175,-0.8755835755098587,-0.06975561349873416,-1.6015274697014843,2,-3.0927395922544827
1.0,0.1415183095115764,-2.9963662240766737,2.4209708928804323,-1.0843889691058977,-1.5395875815235809,1.1231605674240699,1,2.3118281880791463
0.0,0.3969535974069478,0.6384282298008339,0.08189247880435668,-0.14443158140507156,-2.0923672724504705,0.2843847334649153,2,-3.0156137802984953
1.0,0.41553369513702376,0.8171547637451402,0.2371443698257562,0.6967258934206098,-0.6443659984009391,1.8703716094007714,1,16.94531970264033
1.0,0.5664512357550322,2.524503961786361,0.7142964804521664,-0.9496331612950584,0.6839796345196592,2.1438855912615473,1,21.012914521048067
1.0,0.404430496858287,1.209881080711712,1.1833554651062963,-0.804936675103891,-2.2268782792296853,2.058997430164667,1,11.889708861592016
0.0,0.18753444750170767,0.8822369997876208,2.0215657084252925,0.3865393073036143,-0.4692788108938827,0.6859507532963051,1,14.6878998894944
0.0,0.24655965246018374,1.9947552263355393,0.0778767080866607,1.6156874999666255,-0.8615893231475913,-0.7510673516276292,1,13.716629690903211
0.0,0.11995134782473726,-1.8472592324959494,1.4027712758997262,0.7362725564538533,-1.387817423363949,2.115447499786433,1,11.115198247834295
0.0,0.9704804246585523,-0.28837052959993736,0.11371159403714681,-0.04190482493601594,-0.5836477387271362,0.6615441480474118,1,9.816634138532995
1.0,0.0825335796388833,-1.5674011812272364,-0.2497175101354182,-0.031936496018059785,0.3486622433691141,0.35526020099478456,1,8.26357775585938
1.0,0.6062186777969978,1.1539973813720568,0.0339102209230413,0.19062578419889623,0.26832196619646365,-0.028397661505360494,1,13.401868331445879
1.0,0.008771457333630384,-0.08263238616913338,1.8596508728501422,-0.9997492846176665,0.7707872506274627,-0.19159272010897144,1,10.01368565178962
1.0,0.6686443583937859,-0.9641812119092166,0.9671539508415281,0.6219595235160948,1.4671840394211877,3.4627725384566483,1,22.673160499825844
0.0,0.2582789053958212,-1.8111465638315567,1.038731489936014,-0.6599385559612215,-0.45528780184955453,1.5415418331699726,1,8.515898925277885
0.0,0.49266257063127317,-1.7515669363890558,1.8115374365392785,2.056007260417868,1.4773398687843935,-1.835411313224506,1,10.40157367965052
0.0,0.8154188056975515,1.8666136709278762,2.4309330898923136,1.5649799076365896,-0.20847628011779834,1.051436706294056,1,21.172395109068763
0.0,0.5297117398158772,2.4467339403059,1.4066173163538136,1.0763817951208376,-0.0892589026276267,0.7366984444013603,1,20.098227651994364
0.0,0.22538385769707703,-0.1603876041243159,1.1802649303618047,-1.44901943331764,-0.6220066375302811,3.0283978390361312,1,13.952014769695193
1.0,0.6889543396227716,1.294437289783986,-0.5684000552286244,0.6116032900232505,-1.9286653483985055,2.551198994765495,1,16.13629863264824
1.0,0.3542526423732607,-0.7943455641332804,0.85204711169128,0.7476385665315926,0.10176471606838022,0.9735204904515201,1,13.372904306989476
0.0,0.29673227751482467,0.19480779141329824,0.9103765677811094,-0.5788037877607853,-1.9732572581739833,-0.8328816059882365,2,-7.1259767375049705
1.0,0.6986280347746991,0.9613790083956928,-0.36284473982984566,2.1198473936939943,-0.9788252082161248,0.15857948098338237,1,14.587074568162993
1.0,0.026631032523166676,-0.6028781009448153,1.3262185579941108,1.6040549663452253,0.0663449395940271,2.2940113192676312,1,19.403030239185192
1.0,0.12094974337012232,0.16932060277321778,0.21193786981941865,-0.21949353473338595,-0.3762617520029379,1.1133562600307991,1,12.131612772628674
1.0,0.12862100474796245,0.10885816503294835,0.9443547298103179,0.659110893751335,0.18355837140574782,2.4114361959124686,1,19.198300518548994
0.0,0.25709655233623674,-0.4105809469097123,0.7052421581372703,-1.9423140913446726,-0.4632033914689193,0.25303413408400854,2,-5.0431428789088315
0.0,0.31951938065405294,0.562907413719675,-0.1697944996323566,-0.7948463072734382,0.6548444375479208,0.9973806830392835,1,13.559311928661593
